Row,Anon Student Id,Problem Hierarchy,Problem Name,Problem View,Step Name,Step Start Time,First Transaction Time,Correct Transaction Time,Step End Time,Step Duration (sec),Correct Step Duration (sec),Error Step Duration (sec),Correct First Attempt,Incorrects,Hints,Corrects,KC(Default),Opportunity(Default)
520526,7y5NJZ7S6u,"Unit CTA1_13, Section CTA1_13-1",PROP09,1,1/6*A = 700,15/12/2005 14:35,15/12/2005 14:35,15/12/2005 14:35,15/12/2005 14:35,9,9,,1,0,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",119
521173,7y5NJZ7S6u,"Unit CTA1_06, Section CTA1_06-5",FBSMR3,1,R1C1,30/01/2006 09:13,30/01/2006 09:14,30/01/2006 09:14,30/01/2006 09:14,35,35,,1,0,0,1,,
521634,7y5NJZ7S6u,"Unit ES_03, Section ES_03-8",LIT11A,1,2-n+n = t+n,06/02/2006 14:05,06/02/2006 14:05,06/02/2006 14:05,06/02/2006 14:06,25,25,,1,0,0,2,,
521936,7y5NJZ7S6u,"Unit CTA1_08, Section CTA1_08-3",JAN12,1,YLabel,08/02/2006 11:58,08/02/2006 11:58,08/02/2006 11:58,08/02/2006 11:58,6,6,,1,0,0,1,Labelling the axes,113
522286,7y5NJZ7S6u,"Unit ES_04, Section ES_04-13",LIT24,1,7z = b-8,14/02/2006 12:21,14/02/2006 12:21,14/02/2006 12:21,14/02/2006 12:21,4,4,,1,0,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",307
522805,7y5NJZ7S6u,"Unit CTA1_10, Section CTA1_10-6",DISTFB10_SP,1,ValidEquations,01/03/2006 14:58,01/03/2006 14:59,01/03/2006 14:59,01/03/2006 14:59,37,37,,1,0,0,2,,
523005,7y5NJZ7S6u,"Unit ES_07, Section ES_07-5",LIT72,1,(m+n)/r = b,07/03/2006 15:02,07/03/2006 15:02,07/03/2006 15:02,07/03/2006 15:02,6,6,,1,0,0,1,"[SkillRule: Eliminate Parens; {CLT nested; CLT nested, parens; Distribute Mult right; Distribute Mult left; (+/-x +/-a)/b=c, mult; (+/-x +/-a)*b=c, div; [var expr]/[const expr] = [const expr], multiply; Distribute Division left; Distribute Division right; Distribute both mult left; Distribute both mult right; Distribute both divide left; Distribute both divide right; Distribute subex}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",153~~394
523302,7y5NJZ7S6u,"Unit CTA1_12, Section CTA1_12-4",SYSFB04,1,Intersection 1 Y,22/03/2006 15:22,22/03/2006 15:22,22/03/2006 15:22,22/03/2006 15:22,4,4,,1,0,0,1,Labelling point of intersection,16
523655,7y5NJZ7S6u,"Unit ES_05, Section ES_05-11",LIT38,1,y = m*x+b,31/03/2006 09:25,31/03/2006 09:25,31/03/2006 09:25,31/03/2006 09:25,16,16,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",401
524048,7y5NJZ7S6u,"Unit CTA1_14, Section CTA1_14-4",TPH15,3,R6C1,11/05/2006 14:20,11/05/2006 14:20,12/05/2006 08:56,11/05/2006 14:20,10,,10,0,1,0,0,"Using large numbers~~Find X, negative slope~~Using difficult numbers",175~~44~~200
524307,7YX78oEdjZ,"Unit CTA1_01, Section CTA1_01-4",JAN04B,1,R1C1,21/12/2005 10:14,21/12/2005 10:15,21/12/2005 10:15,21/12/2005 10:15,17,17,,1,0,0,1,,
524624,7YX78oEdjZ,"Unit CTA1_02, Section CTA1_02-4",REAL28,1,R4C2,10/01/2006 09:52,10/01/2006 09:52,10/01/2006 09:52,10/01/2006 09:52,25,,25,0,0,2,1,"Using simple numbers~~Using small numbers~~Find Y, negative slope",151~~74~~19
524882,7YX78oEdjZ,"Unit ES_01, Section ES_01-7",EG22,1,constant termsR2,12/01/2006 09:48,12/01/2006 09:49,12/01/2006 09:53,12/01/2006 10:13,263,,263,0,22,4,10,,
525164,7YX78oEdjZ,"Unit CTA1_04, Section CTA1_04-4",L5FB04,1,-2.5c = 35,24/01/2006 10:17,24/01/2006 10:17,24/01/2006 10:17,24/01/2006 10:17,21,21,,1,0,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]",45~~15
525348,7YX78oEdjZ,"Unit ES_02, Section ES_02-7",EG41,1,-6 = -2+y/3,31/01/2006 10:00,31/01/2006 10:00,31/01/2006 10:00,31/01/2006 10:00,14,14,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",50
525455,7YX78oEdjZ,"Unit CTA1_13, Section CTA1_13-1",PROP04,2,R1C2,02/02/2006 10:14,02/02/2006 10:14,02/02/2006 10:14,02/02/2006 10:14,18,,18,0,1,0,1,,
525585,9QD9297moO,"Unit CTA1_01, Section CTA1_01-3",REAL20,1,R6C2,13/09/2005 14:00,13/09/2005 14:00,13/09/2005 14:06,13/09/2005 14:06,38,,38,0,3,0,1,"Using simple numbers~~Using large numbers~~Find Y, negative slope",43~~25~~7
525933,9QD9297moO,"Unit CTA1_02, Section CTA1_02-3",L3NOV12C,1,yMax,05/10/2005 09:46,05/10/2005 09:47,05/10/2005 09:47,05/10/2005 09:47,25,,25,0,1,0,2,Changing axis bounds,33
526298,9QD9297moO,"Unit ES_01, Section ES_01-6",EG22,7,y-1+1 = -6+1,14/10/2005 10:00,14/10/2005 10:00,14/10/2005 10:00,14/10/2005 10:00,9,9,,1,0,0,1,"[SkillRule: Consolidate vars, no coeff; CLT]",68
526704,9QD9297moO,"Unit CTA1_04, Section CTA1_04-2",PERCENT05C,3,R6C1,25/10/2005 13:43,25/10/2005 13:43,25/10/2005 13:45,25/10/2005 13:45,63,,63,0,5,0,1,"Using small numbers~~Find X, Simple~~Using difficult numbers",100~~19~~26
527575,9QD9297moO,"Unit ES_02, Section ES_02-8",EG41,14,-y = 6,22/11/2005 09:48,22/11/2005 09:48,22/11/2005 09:50,22/11/2005 09:50,103,,103,0,5,15,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]~~[SkillRule: Make variable positive; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",150~~76~~21
527856,9QD9297moO,"Unit CTA1_13, Section CTA1_13-1",PROP06,1,2/3*X = 7000,01/12/2005 10:21,01/12/2005 10:21,01/12/2005 10:21,01/12/2005 10:21,9,9,,1,0,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",185
528711,9QD9297moO,"Unit CTA1_06, Section CTA1_06-5",FBSMR1,1,R1C1,10/01/2006 13:49,10/01/2006 13:52,10/01/2006 13:53,10/01/2006 13:53,230,,230,0,1,0,1,,
529156,9QD9297moO,"Unit ES_03, Section ES_03-5",EG52,5,7.1 = -y-1.5+1.5,13/01/2006 09:43,13/01/2006 09:43,13/01/2006 09:43,13/01/2006 09:43,9,,9,0,1,0,1,"[SkillRule: Consolidate vars, no coeff; CLT]",151
529589,9QD9297moO,"Unit CTA1_08, Section CTA1_08-3",PERCENT12,1,XLabel,25/01/2006 15:01,25/01/2006 15:03,25/01/2006 15:03,25/01/2006 15:03,76,76,,1,0,0,1,Labelling the axes,117
530492,9QD9297moO,"Unit ES_04, Section ES_04-13",LIT29,1,2/(y-u) = (y-u)*s/(y-u),07/02/2006 10:10,07/02/2006 10:10,07/02/2006 10:10,07/02/2006 10:10,5,5,,1,0,0,1,,
531029,9QD9297moO,"Unit CTA1_10, Section CTA1_10-6",DISTFB11_SP,1,R3C2,24/02/2006 09:39,24/02/2006 09:39,24/02/2006 09:40,24/02/2006 09:40,33,,33,0,1,4,1,"Using simple numbers~~Write expression, positive slope~~Using large numbers",270~~114~~149
531446,9QD9297moO,"Unit ES_07, Section ES_07-4",LIT70A,2,r*u1R1,02/03/2006 09:48,02/03/2006 09:48,02/03/2006 09:48,02/03/2006 09:48,3,3,,1,0,0,1,,
532302,9QD9297moO,"Unit CTA1_12, Section CTA1_12-6",SYSFB03,2,R7C3,03/04/2006 13:47,03/04/2006 13:47,,03/04/2006 13:47,7,,7,0,1,0,0,,
532822,9QD9297moO,"Unit ES_05, Section ES_05-10",EG62A,5,-746.36y+1827.66-721.41y = -4727.07,25/05/2006 14:26,25/05/2006 14:26,25/05/2006 14:26,25/05/2006 14:26,4,4,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],447
533026,EfN583275t,"Unit CTA1_01, Section CTA1_01-3",BH1T34A,1,R4C2,08/09/2005 14:01,08/09/2005 14:01,08/09/2005 14:01,08/09/2005 14:01,32,32,,1,0,0,1,"Using simple numbers~~Using small numbers~~Find Y, positive slope",62~~26~~8
533311,EfN583275t,"Unit CTA1_02, Section CTA1_02-4",REAL19,1,R1C2,11/10/2005 13:59,11/10/2005 14:00,11/10/2005 14:01,11/10/2005 14:01,97,,97,0,4,0,1,,
533551,EfN583275t,"Unit ES_01, Section ES_01-8",EG23,2,-3 = 8x,14/10/2005 14:45,14/10/2005 14:45,14/10/2005 14:45,14/10/2005 14:45,9,9,,1,0,0,1,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",3~~7
533770,EfN583275t,"Unit CTA1_04, Section CTA1_04-4",BH1T47,1,-7T = 1550,19/10/2005 15:19,19/10/2005 15:20,19/10/2005 15:22,19/10/2005 15:22,135,,135,0,2,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]",43~~18
534044,EfN583275t,"Unit ES_02, Section ES_02-10",EG44,3,3 = 6/y,25/10/2005 14:55,25/10/2005 14:55,25/10/2005 14:55,25/10/2005 14:55,14,14,,1,0,0,1,"[SkillRule: Variable in denominator; {a/x=[anything]; a/x=b; a/x=b, sophisticated}]",6
534124,EfN583275t,"Unit CTA1_13, Section CTA1_13-1",PROP02,1,R5C2,25/10/2005 15:43,25/10/2005 15:44,25/10/2005 15:44,25/10/2005 15:44,9,9,,1,0,0,1,Entering a given,196
534450,EfN583275t,"Unit CTA1_06, Section CTA1_06-4",L6FB19,1,R7C1,15/11/2005 14:21,15/11/2005 14:22,15/11/2005 14:23,15/11/2005 14:23,42,,42,0,1,0,1,"Using large numbers~~Find X, positive slope~~Using difficult numbers",105~~34~~68
534849,EfN583275t,"Unit ES_03, Section ES_03-6",EG52A,2,FinalAnswer,09/12/2005 13:47,09/12/2005 13:47,09/12/2005 13:47,09/12/2005 13:47,20,,20,0,1,0,1,combine-like-terms-sp,36
535087,EfN583275t,"Unit CTA1_08, Section CTA1_08-2",BH1T04,1,Formula 1 Coeff 0,05/01/2006 13:56,05/01/2006 13:56,05/01/2006 13:56,05/01/2006 13:56,5,5,,1,0,0,1,Setting the y-intercept,12
535407,EfN583275t,"Unit ES_04, Section ES_04-13",LIT28,1,h = (z-2)*b,19/01/2006 14:18,19/01/2006 14:18,19/01/2006 14:18,19/01/2006 14:18,26,,26,0,0,3,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",182
535718,EfN583275t,"Unit CTA1_10, Section CTA1_10-5",DIST04_SP,1,R2C1,02/02/2006 13:49,02/02/2006 13:49,02/02/2006 13:49,02/02/2006 13:49,4,4,,1,0,0,1,Identifying units,151
535891,EfN583275t,"Unit ES_07, Section ES_07-4",LIT64A,1,z*u-g*x = j*(c-y),06/02/2006 08:14,06/02/2006 08:15,06/02/2006 08:15,06/02/2006 08:15,42,42,,1,0,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",252
536234,EfN583275t,"Unit CTA1_12, Section CTA1_12-4",SYSFB23,1,YLabel,16/02/2006 14:10,16/02/2006 14:10,16/02/2006 14:10,16/02/2006 14:10,8,8,,1,0,0,1,Labelling the axes,126
536516,EfN583275t,"Unit ES_05, Section ES_05-9",EG62,1,63.54y = -17.2y+191.66,27/02/2006 14:09,27/02/2006 14:09,27/02/2006 14:09,27/02/2006 14:09,36,,36,0,1,0,1,"[SkillRule: Consolidate vars, any; {Combine variables to right, sub; Combine variables to right, add; Combine variables to right, gen; Combine variables to right; Combine variables to left, add; Combine variables to left, sub; Combine variables to left, gen; ax+b=cx; ax+b=cx, move left; ax+b=cx+d, pos; ax+b=cx+d, neg; ax+b=cx+d, move right; ax+b=cx+d, move two; ax+b=cx+d, move two2; x+b=cx+d, pos; x+b=cx+d, neg; x+b=cx+d, move right; x+b=cx+d, move two; x+b=cx+d, move two2; ax+b=x+d, pos; ax+b=x+d, neg; ax+b=x+d, move right; ax+b=x+d, move two; ax+b=x+d, move two2; x+b=x+d, pos; x+b=x+d, neg; x+b=x+d, move right; x+b=x+d, move two; x+b=x+d, move two2}]",46
537030,EfN583275t,"Unit CTA1_14, Section CTA1_14-4",2PTFB16,6,ValidEquations,28/03/2006 13:59,28/03/2006 13:59,28/03/2006 13:59,28/03/2006 14:00,31,31,,1,0,0,3,,
537261,EfN583275t,"Unit LINEAR-INEQUALITY-GRAPHING, Section LINEAR-INEQUALITY-GRAPHING-2",7X-4YGE15,1,xMin,03/04/2006 13:56,03/04/2006 13:56,03/04/2006 13:56,03/04/2006 13:56,1,1,,1,0,0,1,,
537539,EfN583275t,"Unit CTA1_15, Section CTA1_15-3",SYS07,1,Intersection 1 Y,24/04/2006 13:52,24/04/2006 13:52,24/04/2006 13:52,24/04/2006 13:52,1,1,,1,0,0,1,Labelling point of intersection,46
537631,EfN583275t,"Unit QUAD-ADD-AREA-ALG1, Section QUAD-ADD-AREA-ALG1-1",NEWSQUARE1TRE,3,R8C2,25/05/2006 13:57,25/05/2006 13:57,25/05/2006 13:57,25/05/2006 13:57,2,2,,1,0,0,1,Entering a computed linear value,15
537817,Hd9GW3f95j,"Unit CTA1_01, Section CTA1_01-3",BH1T19A,1,R3C1,29/11/2005 14:19,29/11/2005 14:19,29/11/2005 14:19,29/11/2005 14:19,5,5,,1,0,0,1,Define Variable,16
538080,Hd9GW3f95j,"Unit CTA1_02, Section CTA1_02-3",BH1T39,1,yScale,09/12/2005 14:04,09/12/2005 14:04,09/12/2005 14:04,09/12/2005 14:04,7,7,,1,0,0,1,Changing axis intervals,13
538399,Hd9GW3f95j,"Unit ES_01, Section ES_01-9",EG23,1,3 = 5x,03/01/2006 14:12,03/01/2006 14:12,03/01/2006 14:12,03/01/2006 14:12,8,8,,1,0,0,1,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",9~~19
538640,Hd9GW3f95j,"Unit CTA1_04, Section CTA1_04-4",BH1T47A,1,R5C2,12/01/2006 14:19,12/01/2006 14:20,,12/01/2006 14:20,48,,48,0,1,0,0,"Using simple numbers~~Using small numbers~~Find Y, negative slope",170~~116~~26
538923,Hd9GW3f95j,"Unit ES_02, Section ES_02-9",EG44,2,-1 = -8/x,24/01/2006 14:11,24/01/2006 14:11,24/01/2006 14:11,24/01/2006 14:11,25,25,,1,0,0,1,"[SkillRule: Variable in denominator; {a/x=[anything]; a/x=b; a/x=b, sophisticated}]",2
539088,Hd9GW3f95j,"Unit CTA1_13, Section CTA1_13-1",PROP13,1,R4C1,25/01/2006 11:46,25/01/2006 11:46,25/01/2006 11:47,25/01/2006 11:47,38,,38,0,2,4,1,"Entering a given~~Convert unit, standard",221~~16
539546,Hd9GW3f95j,"Unit CTA1_06, Section CTA1_06-3",FOR05,1,xMax,31/01/2006 13:57,31/01/2006 13:57,31/01/2006 13:57,31/01/2006 13:57,10,10,,1,0,0,1,Changing axis bounds,82
540031,Hd9GW3f95j,"Unit ES_03, Section ES_03-5",EG52A,1,13.4y/13.4 = 32.1/13.4,03/02/2006 14:06,03/02/2006 14:06,03/02/2006 14:06,03/02/2006 14:06,7,7,,1,0,0,1,,
540354,Hd9GW3f95j,"Unit CTA1_08, Section CTA1_08-3",NOV13,1,Formula 1 Coeff 0,10/02/2006 11:14,10/02/2006 11:14,10/02/2006 11:14,10/02/2006 11:14,6,6,,1,0,0,1,Setting the y-intercept,17
540881,Hd9GW3f95j,"Unit ES_04, Section ES_04-15",LIT58,1,7+y*(b+n) = r+f,15/02/2006 11:08,15/02/2006 11:08,15/02/2006 11:08,15/02/2006 11:08,12,12,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",247
541235,Hd9GW3f95j,"Unit CTA1_10, Section CTA1_10-6",DISTFB12_SP,1,ValidEquations,17/02/2006 11:11,17/02/2006 11:11,17/02/2006 11:11,17/02/2006 11:11,14,14,,1,0,0,2,,
541363,Hd9GW3f95j,"Unit ES_07, Section ES_07-4",LIT64A,1,y*j-j*c = g*x-z*u,17/02/2006 14:04,17/02/2006 14:04,17/02/2006 14:04,17/02/2006 14:04,4,4,,1,0,0,1,[SkillRule: Extract to consolidate vars; {factor; factorb; factorc; factord}],27
541732,Hd9GW3f95j,"Unit CTA1_12, Section CTA1_12-4",SYSFB22,1,210-5R = 110,06/03/2006 11:36,06/03/2006 11:36,06/03/2006 11:36,06/03/2006 11:36,7,7,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",344
542093,Hd9GW3f95j,"Unit ES_05, Section ES_05-7",EG61,2,-2.77x-4.75 = -6.64x+5.81,10/03/2006 11:09,10/03/2006 11:09,10/03/2006 11:09,10/03/2006 11:09,10,10,,1,0,0,1,"[SkillRule: Consolidate vars, any; {Combine variables to right, sub; Combine variables to right, add; Combine variables to right, gen; Combine variables to right; Combine variables to left, add; Combine variables to left, sub; Combine variables to left, gen; ax+b=cx; ax+b=cx, move left; ax+b=cx+d, pos; ax+b=cx+d, neg; ax+b=cx+d, move right; ax+b=cx+d, move two; ax+b=cx+d, move two2; x+b=cx+d, pos; x+b=cx+d, neg; x+b=cx+d, move right; x+b=cx+d, move two; x+b=cx+d, move two2; ax+b=x+d, pos; ax+b=x+d, neg; ax+b=x+d, move right; ax+b=x+d, move two; ax+b=x+d, move two2; x+b=x+d, pos; x+b=x+d, neg; x+b=x+d, move right; x+b=x+d, move two; x+b=x+d, move two2}]",52
542656,Hd9GW3f95j,"Unit CTA1_14, Section CTA1_14-4",2PTFB16,1,R3C2,30/03/2006 14:17,30/03/2006 14:17,30/03/2006 14:19,30/03/2006 14:19,45,,45,0,1,5,1,"Using simple numbers~~Using small numbers~~Write expression, two points",386~~366~~17
542847,Hd9GW3f95j,"Unit LINEAR-INEQUALITY-GRAPHING, Section LINEAR-INEQUALITY-GRAPHING-2",YLE-3X-13,2,YIntercept1,24/04/2006 13:42,24/04/2006 13:42,24/04/2006 13:42,24/04/2006 13:42,41,41,,1,0,0,1,"Negative Constant, SIF~~Entering y-intercept, SIF",12~~2
543141,Hd9GW3f95j,"Unit CTA1_15, Section CTA1_15-3",SYS06,1,3056890000-15000000R = 2085000000+5550000R,02/05/2006 14:21,02/05/2006 14:22,02/05/2006 14:22,02/05/2006 14:22,57,,57,0,2,3,1,"[SkillRule: Consolidate vars, any; {Combine variables to right, sub; Combine variables to right, add; Combine variables to right, gen; Combine variables to right; Combine variables to left, add; Combine variables to left, sub; Combine variables to left, gen; ax+b=cx; ax+b=cx, move left; ax+b=cx+d, pos; ax+b=cx+d, neg; ax+b=cx+d, move right; ax+b=cx+d, move two; ax+b=cx+d, move two2; x+b=cx+d, pos; x+b=cx+d, neg; x+b=cx+d, move right; x+b=cx+d, move two; x+b=cx+d, move two2; ax+b=x+d, pos; ax+b=x+d, neg; ax+b=x+d, move right; ax+b=x+d, move two; ax+b=x+d, move two2; x+b=x+d, pos; x+b=x+d, neg; x+b=x+d, move right; x+b=x+d, move two; x+b=x+d, move two2}]",90
543419,Hd9GW3f95j,"Unit QUAD-ADD-AREA-ALG1, Section QUAD-ADD-AREA-ALG1-1",NEWSQUARE5TRE,2,xMax,17/05/2006 13:43,17/05/2006 13:43,17/05/2006 13:44,17/05/2006 13:44,37,,37,0,2,0,1,Changing axis bounds,229
543627,Hd9GW3f95j,"Unit QUADRATICS-FACTORING_ES, Section QUADRATICS-FACTORING_ES-1",EG-FACTOR16,1,a-factor-1,23/05/2006 13:58,23/05/2006 13:58,23/05/2006 13:58,23/05/2006 13:58,3,3,,1,0,0,1,,
543827,hqew2E2l61,"Unit CTA1_01, Section CTA1_01-3",BH1T27C,1,R4C2,15/12/2005 14:23,15/12/2005 14:23,,15/12/2005 14:24,66,,66,0,2,0,0,"Using simple numbers~~Using small numbers~~Find Y, positive slope",48~~21~~4
544186,hqew2E2l61,"Unit CTA1_02, Section CTA1_02-4",BH1T29B,1,R7C2,31/01/2006 10:47,31/01/2006 10:47,31/01/2006 10:47,31/01/2006 10:47,4,4,,1,0,0,1,Entering a given,113
544466,hqew2E2l61,"Unit ES_01, Section ES_01-8",EG24,2,-5x = 4,16/03/2006 13:43,16/03/2006 13:44,16/03/2006 13:46,16/03/2006 13:46,183,,183,0,1,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]",4~~3
544738,hqew2E2l61,"Unit CTA1_04, Section CTA1_04-4",BH1T47,2,R3C2,30/03/2006 13:39,30/03/2006 13:40,30/03/2006 13:41,30/03/2006 13:41,75,,75,0,2,4,1,"Using simple numbers~~Using small numbers~~Write expression, negative slope",174~~123~~11
544889,hqew2E2l61,"Unit ES_02, Section ES_02-5",EG40,7,-5 = 4y+2,06/04/2006 13:18,06/04/2006 13:19,06/04/2006 13:19,06/04/2006 13:19,41,,41,0,4,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",65
